stratum,phase,window_tokens,uniform_expected_unique_experts,observed_unique_mean,observed_unique_median,observed_unique_min,observed_unique_max,observed_over_uniform_mean,effective_expert_count_mean,top128_concentration_mean,top16_concentration_mean,top256_concentration_mean,top32_concentration_mean,top64_concentration_mean
long_context_8k,prefill,128,470.99934916823327,200.56681315104166,199.0,51.0,389.0,0.4258324634741745,109.10372139496022,0.921346886952718,0.40732288360595703,0.9981917381286621,0.5740951855977376,0.7571483929951985
long_context_8k,prefill,256,508.71669263939754,253.21073404947916,254.0,90.0,427.0,0.49774410337458086,124.88984438197099,0.8932933648427327,0.3835322856903076,0.9921140352884928,0.5435838222503662,0.723383363087972
long_context_8k,prefill,512,511.97894510307776,304.8433024088542,309.0,125.0,455.0,0.5954215604461615,138.57893199003314,0.8702223698298136,0.36480325857798257,0.9837356885274251,0.5193223079045614,0.6963410059611003
long_context_8k,prefill,1024,511.99999913416275,351.7622477213542,359.0,200.0,470.0,0.6870356412426079,150.38551936676026,0.8514531215031942,0.3486395994822184,0.9759567856788636,0.49916050434112547,0.674377993742625
long_context_8k,decode,1,10.0,10.0,10.0,10.0,10.0,1.0,9.999999999999998,1.0,1.0,1.0,1.0,1.0
long_context_8k,decode,2,19.8046875,16.83735294117647,17.0,10.0,20.0,0.8501700893375101,16.25069139783087,1.0,0.9296848739495799,1.0,1.0,1.0
long_context_8k,decode,4,38.84330928325653,28.170241403265024,28.0,13.0,40.0,0.725227636961608,25.604209284540897,1.0,0.6956712400138937,1.0,0.9866240448072248,1.0
long_context_8k,decode,8,74.7397383398046,45.93682545589877,46.0,17.0,78.0,0.6146238463807133,38.54647724023118,1.0,0.6020445664309639,1.0,0.8237991951991068,0.9987933801637514
long_context_8k,decode,16,138.56926479073724,72.32007164567955,72.0,27.0,137.0,0.5219055737568857,55.271725829828306,0.9999816815023882,0.5171607007164568,1.0,0.7310267857142857,0.9326852882110291
long_context_8k,decode,32,239.63571484583883,110.51962540716612,108.0,48.0,195.0,0.4611984715144194,76.78737789431464,0.9908005903908795,0.44767762622149837,1.0,0.6409657471498371,0.8464920093648208
long_context_8k,all,1,10.0,10.0,10.0,10.0,10.0,1.0,9.999999999999998,1.0,1.0,1.0,1.0,1.0
long_context_8k,all,2,19.8046875,16.666666666666668,17.0,10.0,20.0,0.8415516107823799,16.078725754061825,1.0,0.9326578776041666,1.0,1.0,1.0
long_context_8k,all,4,38.84330928325653,27.361490885416668,28.0,12.0,40.0,0.7044067920652394,24.81535074709983,1.0,0.715606689453125,1.0,0.9884511311848958,1.0
long_context_8k,all,8,74.7397383398046,44.5179443359375,45.0,14.0,79.0,0.5956395529983853,37.22319162301104,1.0,0.6206436157226562,1.0,0.837841288248698,0.9988133748372395
long_context_8k,all,16,138.56926479073724,70.16158040364583,70.0,19.0,141.0,0.506328589601753,53.2083292506537,0.9999565124511719,0.5379404703776042,1.0,0.7458211263020833,0.9372868855794271
long_context_8k,all,32,239.63571484583883,106.3226318359375,106.0,27.0,218.0,0.4436844145053103,72.22030099476355,0.9913889567057291,0.47823410034179686,1.0,0.6667397816975912,0.8591916402180989
long_context_8k,all,64,367.11268783684136,150.95894368489584,150.0,36.0,327.0,0.4112060102700336,91.71374076838606,0.9549571990966796,0.4361530303955078,0.9998299916585286,0.6120841979980469,0.7995179494222006
long_context_8k,all,128,470.99934916823327,201.102783203125,200.0,47.0,385.0,0.42697040570919,109.50197220413216,0.9208892186482748,0.40570526123046874,0.9982227007548015,0.5726466178894043,0.7560794512430827
long_context_8k,all,256,508.71669263939754,253.76993815104166,254.0,88.0,428.0,0.49884334802224745,125.19518914080946,0.8927161216735839,0.3830978075663249,0.9919846534729004,0.5429356733957926,0.7226129372914633
long_context_8k,all,512,511.97894510307776,305.1550699869792,309.0,125.0,452.0,0.5960305065387829,138.87085499869315,0.8697502533594768,0.3643378019332886,0.9836234887440999,0.5186963637669881,0.6956752141316732
long_context_8k,all,1024,511.99999913416275,352.1304524739583,359.0,203.0,470.0,0.687754791151254,150.6216428556556,0.8510446747144064,0.3483111659685771,0.9758113106091817,0.4987231453259786,0.6738894184430441
math,prefill,1,10.0,10.0,10.0,10.0,10.0,1.0,9.999999999999998,1.0,1.0,1.0,1.0,1.0
math,prefill,2,19.8046875,16.22858344184028,16.0,10.0,20.0,0.8194314321718168,15.593755559112005,1.0,0.9467013888888889,1.0,1.0,1.0
math,prefill,4,38.84330928325653,26.19881921824104,26.0,11.0,40.0,0.6744744384983203,23.499952397705904,1.0,0.7447441639522259,1.0,0.9913806324647123,1.0
